Temperature,Vibration,Current,Status,RUL
82.43,2.97,5.5,Faulty,0.0
64.76,3.49,5.65,Normal,26.744
73.9,3.83,7.93,Normal,12.719999999999999
68.34,4.41,8.32,Normal,11.98599999999999
66.74,4.64,6.51,Normal,17.226
79.83,4.89,6.35,Normal,10.0
77.72,4.82,5.72,Normal,12.108000000000004
77.25,4.25,8.41,Normal,10.0
79.61,4.42,7.05,Normal,10.0
72.6,2.91,7.55,Normal,19.24000000000001
72.84,3.25,7.54,Normal,17.426000000000002
85.93,4.9,6.54,Faulty,0.0
73.77,4.84,5.25,Normal,15.788000000000011
78.68,4.72,5.51,Normal,12.661999999999992
75.03,3.49,8.69,Normal,11.461999999999989
65.76,4.91,5.91,Normal,18.263999999999996
64.78,2.84,6.38,Normal,27.792
72.11,5.08,5.3,Normal,15.433999999999997
80.28,3.74,5.18,Faulty,0.0
78.94,5.68,5.85,Normal,10.0
79.57,2.48,9.53,Faulty,0.0
70.06,5.76,7.99,Normal,10.0
83.08,3.64,6.21,Faulty,0.0
70.18,3.62,8.62,Normal,13.931999999999988
76.06,4.19,6.77,Normal,13.103999999999985
74.95,3.3,9.03,Faulty,0.0
74.13,3.93,10.32,Faulty,0.0
81.69,3.26,8.54,Faulty,0.0
71.47,3.3,7.14,Normal,19.198000000000008
68.25,4.49,8.05,Normal,12.450000000000003
75.1,3.1,7.02,Normal,18.38000000000001
73.0,3.23,4.25,Normal,27.30000000000001
91.89,2.63,6.02,Faulty,0.0
78.38,3.5,5.57,Normal,18.762
72.95,5.31,5.98,Normal,11.740000000000009
69.72,3.15,9.69,Faulty,0.0
65.6,3.27,8.68,Normal,18.25
69.87,4.19,7.66,Normal,14.147999999999996
75.57,3.63,8.22,Normal,11.848000000000013
82.14,6.23,4.16,Faulty,0.0
80.61,3.84,8.09,Faulty,0.0
76.15,4.34,8.41,Normal,10.0
73.38,4.94,3.64,Normal,20.35199999999999
76.34,4.92,8.15,Normal,10.0
72.41,4.23,4.86,Normal,20.823999999999998
83.59,3.84,4.04,Faulty,0.0
74.05,6.02,8.99,Faulty,0.0
74.57,3.9,5.49,Normal,19.28800000000001
63.92,3.56,5.93,Normal,26.057999999999993
74.02,3.35,8.48,Normal,13.397999999999996
79.18,2.27,6.54,Normal,21.52199999999999
69.66,4.82,6.73,Normal,13.914000000000001
71.25,1.65,6.7,Normal,28.900000000000006
78.96,3.99,7.52,Normal,10.114000000000004
67.62,3.8,6.66,Normal,20.447999999999993
80.29,6.24,7.17,Faulty,0.0
72.34,2.17,6.24,Normal,27.025999999999996
73.06,3.1,7.53,Normal,18.073999999999998
69.38,3.86,7.47,Normal,16.662000000000006
76.89,3.8,9.85,Faulty,0.0
87.3,3.45,6.43,Faulty,0.0
78.91,3.92,6.72,Normal,12.894000000000005
87.52,4.91,11.2,Faulty,0.0
80.68,4.36,8.45,Faulty,0.0
73.42,1.68,5.36,Normal,31.468000000000004
81.87,3.97,7.16,Faulty,0.0
79.03,3.4,3.24,Normal,25.861999999999995
60.28,5.02,6.59,Normal,18.962000000000003
69.98,5.76,8.61,Normal,10.0
79.72,3.67,5.91,Normal,16.087999999999994
75.76,5.39,7.27,Normal,10.0
69.88,3.68,6.21,Normal,21.042
71.83,3.03,5.71,Normal,24.622
65.47,5.75,8.46,Normal,10.0
74.56,4.52,5.43,Normal,16.373999999999995
86.05,4.0,7.44,Faulty,0.0
79.02,4.69,7.46,Normal,10.0
85.95,4.27,5.72,Faulty,0.0
79.41,3.93,7.23,Normal,11.01400000000001
80.14,2.67,5.6,Faulty,0.0
84.87,3.73,7.78,Faulty,0.0
76.89,4.62,5.03,Normal,15.675999999999988
74.06,3.88,6.49,Normal,16.694000000000003
80.16,4.9,6.62,Faulty,0.0
82.27,4.38,8.67,Faulty,0.0
72.6,3.12,7.21,Normal,19.210000000000008
71.39,2.68,8.43,Normal,18.476
75.69,3.84,7.83,Normal,11.896000000000015
79.16,3.48,7.82,Normal,11.644000000000005
78.99,4.34,6.5,Normal,11.406000000000006
67.88,3.28,8.53,Normal,17.28200000000001
84.56,3.38,6.47,Faulty,0.0
71.79,5.05,4.41,Normal,18.445999999999984
73.67,4.15,6.68,Normal,15.00800000000001
70.49,3.3,7.68,Normal,18.165999999999997
88.49,4.02,4.59,Faulty,0.0
76.21,5.38,5.67,Normal,10.364000000000004
89.04,7.74,9.61,Faulty,0.0
89.56,6.76,10.61,Faulty,0.0
78.85,3.25,9.51,Faulty,0.0
74.06,5.03,6.69,Normal,10.343999999999994
79.2,6.32,7.8,Faulty,0.0
70.87,3.21,7.76,Normal,18.147999999999996
72.54,2.82,9.33,Faulty,0.0
64.95,4.18,6.02,Normal,22.070000000000007
68.38,4.88,6.67,Normal,14.562000000000012
84.04,3.91,6.49,Faulty,0.0
83.21,2.95,7.11,Faulty,0.0
75.33,3.89,10.76,Faulty,0.0
83.31,4.6,7.05,Faulty,0.0
74.2,3.59,5.72,Normal,20.370000000000005
73.78,4.61,5.27,Normal,16.872
75.28,5.16,8.88,Normal,10.0
74.38,4.24,5.71,Normal,17.042
73.92,3.97,8.0,Normal,11.798000000000002
80.72,4.83,5.98,Faulty,0.0
75.75,3.14,5.1,Normal,23.549999999999997
78.56,3.05,7.91,Normal,13.884
80.16,3.73,6.05,Faulty,0.0
76.94,3.51,7.64,Normal,13.366000000000014
70.15,3.2,7.75,Normal,18.659999999999997
68.24,5.83,7.82,Normal,10.0
75.74,6.17,6.6,Faulty,0.0
74.14,3.65,8.03,Normal,13.176000000000002
75.44,4.09,5.62,Normal,17.426000000000002
74.92,3.81,3.32,Normal,26.03800000000001
87.92,5.11,8.06,Faulty,0.0
68.35,5.31,7.25,Normal,10.689999999999998
65.05,2.22,6.08,Normal,31.629999999999995
76.66,4.48,4.79,Normal,17.233999999999995
73.12,2.69,3.95,Normal,30.828000000000003
76.58,5.76,7.08,Normal,10.0
77.92,4.44,9.47,Faulty,0.0
81.42,3.18,6.79,Faulty,0.0
67.46,3.76,6.46,Normal,21.34400000000001
72.22,3.71,6.96,Normal,17.238
77.14,4.53,10.27,Faulty,0.0
78.85,5.04,8.13,Normal,10.0
85.97,2.85,5.6,Faulty,0.0
79.78,5.84,7.04,Normal,10.0
74.72,5.61,7.5,Normal,10.0
70.55,3.12,5.42,Normal,25.810000000000002
72.18,4.07,8.14,Normal,11.921999999999997
72.04,5.71,5.77,Normal,10.915999999999997
78.28,5.23,4.73,Normal,12.692000000000007
76.28,3.66,7.11,Normal,14.602000000000004
68.38,4.81,6.88,Normal,14.281999999999996
72.82,7.0,7.0,Faulty,0.0
79.39,4.11,5.85,Normal,14.266000000000005
76.76,3.37,6.06,Normal,18.913999999999987
77.84,4.17,8.69,Normal,10.0
95.9,7.2,10.49,Faulty,0.0
83.13,3.48,5.56,Faulty,0.0
76.18,4.44,4.07,Normal,19.881999999999977
73.07,2.75,5.63,Normal,25.518
70.42,3.33,7.24,Normal,19.378
76.25,4.76,6.05,Normal,12.300000000000011
62.8,2.25,5.94,Normal,33.25
74.08,4.9,6.12,Normal,12.691999999999993
73.97,1.99,6.89,Normal,24.998000000000005
68.18,2.27,8.18,Normal,23.201999999999998
70.36,3.5,7.0,Normal,19.283999999999992
79.05,4.29,7.09,Normal,10.0
76.15,5.33,6.66,Normal,10.0
75.51,4.06,6.25,Normal,15.644000000000005
76.53,3.75,8.34,Normal,10.311999999999998
91.24,8.02,12.39,Faulty,0.0
81.21,3.13,10.07,Faulty,0.0
75.62,4.14,7.92,Normal,10.168000000000006
67.71,2.8,6.25,Normal,26.623999999999995
83.15,4.08,5.64,Faulty,0.0
76.85,3.87,8.43,Normal,10.0
72.05,3.2,5.78,Normal,23.430000000000007
68.73,4.17,8.21,Normal,13.281999999999996
76.98,4.16,5.86,Normal,15.432000000000002
74.41,5.18,7.52,Normal,10.0
82.87,2.39,5.41,Faulty,0.0
73.27,3.92,8.17,Normal,11.927999999999997
70.81,3.24,5.15,Normal,25.864000000000004
98.41,7.44,12.15,Faulty,0.0
79.63,4.75,6.7,Normal,10.0
75.84,4.51,7.15,Normal,10.495999999999995
78.38,3.3,6.41,Normal,17.242000000000004
74.81,4.89,6.37,Normal,11.554000000000002
76.17,2.47,7.23,Normal,20.257999999999996
80.82,2.26,5.5,Faulty,0.0
78.13,2.72,5.49,Normal,23.052000000000007
74.15,3.97,6.46,Normal,16.28
81.76,4.68,6.4,Faulty,0.0
63.18,1.02,5.49,Normal,40.522
85.26,5.32,8.39,Faulty,0.0
66.47,4.13,6.5,Normal,19.968000000000004
71.86,2.43,6.66,Normal,24.754000000000005
74.8,4.1,5.01,Normal,19.590000000000003
74.27,5.09,10.11,Faulty,0.0
80.03,4.6,10.64,Faulty,0.0
69.71,5.1,5.83,Normal,15.183999999999997
89.62,6.22,12.77,Faulty,0.0
72.11,3.59,6.86,Normal,18.204000000000008
76.48,3.08,9.41,Faulty,0.0
74.68,5.72,7.5,Normal,10.0
75.46,4.64,7.15,Normal,10.073999999999998
72.25,6.85,3.25,Faulty,0.0
72.45,3.53,5.68,Normal,21.840000000000003
76.44,3.28,7.03,Normal,16.646
79.72,3.86,7.3,Normal,10.96799999999999
72.01,5.38,5.18,Normal,14.354000000000013
70.66,3.63,5.91,Normal,21.724000000000004
78.07,4.12,7.83,Normal,10.0
74.84,4.1,4.93,Normal,19.80600000000001
79.15,4.04,7.2,Normal,10.710000000000008
81.52,5.92,11.52,Faulty,0.0
78.22,6.02,9.93,Faulty,0.0
72.33,3.82,7.5,Normal,15.00200000000001
71.17,3.99,3.97,Normal,25.438000000000002
74.61,4.94,5.77,Normal,13.22399999999999
71.82,5.76,10.08,Faulty,0.0
97.46,6.93,8.23,Faulty,0.0
73.56,3.61,8.9,Normal,11.11399999999999
75.75,3.17,6.08,Normal,20.460000000000008
75.79,4.19,6.58,Normal,13.835999999999984
88.17,6.39,11.91,Faulty,0.0
74.88,4.24,7.15,Normal,12.421999999999997
77.55,5.1,7.57,Normal,10.0
71.02,1.47,5.77,Normal,32.72800000000001
82.0,4.49,5.3,Faulty,0.0
73.82,3.54,5.67,Normal,20.99800000000002
68.44,4.46,6.2,Normal,18.036
75.94,3.1,6.66,Normal,18.956000000000003
70.74,5.2,8.56,Normal,10.0
78.33,4.91,7.13,Normal,10.0
86.05,4.57,7.73,Faulty,0.0
71.07,4.79,7.21,Normal,11.778000000000006
76.66,3.25,5.33,Normal,21.76400000000001
66.22,3.38,7.03,Normal,22.278000000000006
77.27,4.75,7.2,Normal,10.0
70.57,3.23,8.14,Normal,17.088000000000008
71.88,5.45,5.4,Normal,13.422000000000011
69.49,3.68,3.94,Normal,28.086000000000013
78.66,4.5,7.26,Normal,10.0
80.04,6.1,7.53,Faulty,0.0
75.12,3.29,6.73,Normal,18.287999999999997
70.68,4.07,7.04,Normal,16.122
82.95,5.05,8.32,Faulty,0.0
71.25,4.95,6.31,Normal,13.569999999999993
64.19,3.67,6.58,Normal,23.396
77.29,3.48,7.12,Normal,14.866
69.48,3.77,5.17,Normal,23.951999999999998
79.94,5.45,6.77,Normal,10.0
73.09,3.72,6.9,Normal,16.846000000000004
78.02,4.08,9.46,Faulty,0.0
82.01,3.57,6.55,Faulty,0.0
68.96,4.71,7.3,Normal,13.174000000000007
72.17,4.16,8.38,Normal,10.757999999999996
74.62,3.0,5.74,Normal,23.00800000000001
82.69,3.03,9.06,Faulty,0.0
71.71,2.0,9.65,Faulty,0.0
72.03,3.17,6.96,Normal,20.052000000000007
77.39,4.79,6.19,Normal,11.045999999999992
84.2,8.05,11.64,Faulty,0.0
93.59,6.76,12.57,Faulty,0.0
67.24,4.55,7.12,Normal,15.546000000000006
86.07,3.87,9.14,Faulty,0.0
68.26,4.77,8.98,Normal,10.0
73.39,4.29,6.5,Normal,15.016000000000005
74.84,5.8,7.37,Normal,10.0
84.56,3.9,7.87,Faulty,0.0
68.38,5.34,7.04,Normal,11.152000000000001
84.92,4.87,4.91,Faulty,0.0
78.79,4.74,5.59,Normal,12.256
77.09,1.99,4.96,Normal,28.91600000000001
70.08,4.93,7.74,Normal,10.082000000000008
77.86,3.87,5.22,Normal,18.274
71.38,3.56,7.29,Normal,17.501999999999995
81.33,2.52,9.75,Faulty,0.0
70.14,3.99,9.14,Faulty,0.0
74.43,4.03,4.24,Normal,22.471999999999994
72.22,2.7,5.08,Normal,27.927999999999997
70.06,2.53,5.84,Normal,27.793999999999997
78.71,4.49,5.25,Normal,14.574000000000012
77.68,4.87,4.52,Normal,15.482
92.97,7.73,9.16,Faulty,0.0
66.1,5.15,8.06,Normal,10.409999999999997
80.32,3.91,8.43,Faulty,0.0
87.53,3.95,6.29,Faulty,0.0
72.74,3.08,6.59,Normal,21.186000000000007
84.48,2.44,7.53,Faulty,0.0
73.68,5.85,6.84,Normal,10.0
68.14,5.13,8.22,Normal,10.0
73.47,2.61,7.65,Normal,19.918000000000006
80.24,4.16,6.44,Faulty,0.0
70.81,3.9,4.22,Normal,25.354
85.89,5.91,13.63,Faulty,0.0
77.97,3.59,5.97,Normal,17.358000000000004
75.02,4.38,7.54,Normal,10.468000000000004
77.92,4.82,4.13,Normal,16.757999999999996
76.19,4.4,6.98,Normal,11.346000000000004
77.4,3.88,7.15,Normal,12.709999999999994
72.84,3.84,7.22,Normal,15.436000000000007
76.16,4.94,11.52,Faulty,0.0
70.36,4.46,6.05,Normal,17.334000000000003
81.44,4.07,8.23,Faulty,0.0
71.83,3.96,7.78,Normal,13.762
80.64,4.35,5.98,Faulty,0.0
73.83,3.53,8.21,Normal,13.421999999999997
86.23,8.41,9.75,Faulty,0.0
72.53,2.92,8.31,Normal,16.951999999999998
69.92,3.59,9.94,Faulty,0.0
66.28,4.61,7.23,Normal,15.492000000000004
69.72,2.87,6.58,Normal,24.078000000000003
73.38,2.43,8.58,Normal,18.081999999999994
76.06,4.06,9.09,Faulty,0.0
80.05,2.3,5.68,Faulty,0.0
72.77,2.7,6.32,Normal,23.878
70.59,4.76,8.01,Normal,10.0
67.79,3.8,6.8,Normal,19.926000000000002
77.4,5.29,5.57,Normal,10.400000000000006
81.92,2.8,7.81,Faulty,0.0
81.33,3.91,8.01,Faulty,0.0
78.55,4.4,6.5,Normal,11.370000000000005
78.19,2.83,7.09,Normal,17.66600000000001
83.49,5.03,6.14,Faulty,0.0
76.66,4.51,5.36,Normal,15.37400000000001
89.58,6.35,9.09,Faulty,0.0
73.4,3.96,7.11,Normal,14.829999999999998
68.19,4.39,4.79,Normal,22.766000000000005
71.58,3.41,6.36,Normal,20.921999999999997
74.95,2.52,7.13,Normal,21.039999999999992
75.3,4.28,8.79,Normal,10.0
84.63,6.21,6.53,Faulty,0.0
92.72,7.08,8.03,Faulty,0.0
80.89,5.57,6.69,Faulty,0.0
72.82,3.25,6.15,Normal,21.608000000000004
73.44,4.22,7.83,Normal,11.346000000000004
68.35,4.77,6.49,Normal,15.670000000000002
71.29,3.99,2.93,Normal,28.48599999999999
77.63,3.7,12.54,Faulty,0.0
75.04,4.73,7.21,Normal,10.0
79.71,5.89,7.13,Normal,10.0
86.42,6.99,8.43,Faulty,0.0
73.24,3.48,4.8,Normal,24.256
85.74,3.81,6.86,Faulty,0.0
74.53,6.52,7.5,Faulty,0.0
80.82,4.13,8.05,Faulty,0.0
72.99,3.41,7.36,Normal,17.076000000000008
78.55,2.85,5.22,Normal,22.960000000000008
79.64,2.17,3.24,Normal,31.646
76.04,4.36,6.85,Normal,12.025999999999996
63.23,4.65,6.2,Normal,20.212000000000003
75.09,3.6,5.11,Normal,21.616
81.15,3.99,8.24,Faulty,0.0
77.64,2.83,4.64,Normal,25.346000000000004
87.42,7.8,10.77,Faulty,0.0
66.39,4.48,4.88,Normal,23.126000000000005
71.4,3.46,7.2,Normal,18.25999999999999
77.06,5.69,8.4,Normal,10.0
77.05,3.16,6.49,Normal,18.5
81.07,4.28,9.53,Faulty,0.0
74.28,4.85,9.88,Faulty,0.0
77.03,3.92,7.36,Normal,12.102000000000004
75.08,3.81,7.81,Normal,12.472000000000008
84.21,4.9,12.1,Faulty,0.0
63.72,5.36,7.82,Normal,11.50800000000001
77.16,3.83,7.66,Normal,11.573999999999998
75.87,4.54,6.21,Normal,13.14800000000001
71.91,4.67,4.47,Normal,20.09400000000001
66.9,3.37,4.91,Normal,28.28
78.15,3.8,10.57,Faulty,0.0
73.67,5.33,7.48,Normal,10.0
77.78,2.88,6.63,Normal,19.042
84.32,6.13,8.89,Faulty,0.0
64.29,3.26,5.88,Normal,27.48599999999999
71.5,2.82,7.87,Normal,19.39
73.95,4.13,7.12,Normal,13.620000000000005
82.27,6.21,7.69,Faulty,0.0
66.82,2.09,6.5,Normal,29.958000000000013
84.68,3.86,5.55,Faulty,0.0
75.68,4.48,5.77,Normal,14.88199999999999
74.52,4.03,5.82,Normal,17.677999999999997
74.01,4.38,7.0,Normal,12.694000000000003
72.82,3.28,4.67,Normal,25.89800000000001
80.24,3.4,5.13,Faulty,0.0
69.66,3.85,7.2,Normal,17.354
76.73,2.87,6.81,Normal,19.181999999999988
73.08,3.96,7.29,Normal,14.482
71.19,3.61,6.93,Normal,18.445999999999998
87.93,3.53,10.78,Faulty,0.0
77.1,4.32,7.19,Normal,10.569999999999993
78.07,2.18,6.43,Normal,22.968000000000018
80.69,3.77,7.15,Faulty,0.0
67.89,6.32,8.53,Faulty,0.0
83.76,2.91,6.93,Faulty,0.0
62.46,5.29,8.03,Normal,11.984000000000009
71.16,4.05,7.59,Normal,14.284000000000006
72.7,3.4,6.56,Normal,19.700000000000003
77.91,2.68,7.17,Normal,18.34400000000001
76.09,4.14,9.4,Faulty,0.0
74.17,5.45,7.36,Normal,10.0
74.94,3.61,5.52,Normal,20.426000000000002
70.11,3.92,6.52,Normal,18.774
67.51,5.01,3.83,Normal,22.954000000000008
78.63,4.34,7.21,Normal,10.0
98.22,4.81,11.07,Faulty,0.0
82.92,4.1,4.99,Faulty,0.0
71.05,5.51,7.22,Normal,10.0
78.46,3.96,8.48,Normal,10.0
73.58,1.26,8.64,Normal,23.632000000000005
80.95,4.39,8.92,Faulty,0.0
80.11,3.8,4.2,Faulty,0.0
76.06,2.17,7.76,Normal,20.233999999999995
73.3,2.32,4.74,Normal,30.200000000000003
79.8,4.98,5.5,Normal,10.719999999999999
78.23,3.27,8.23,Normal,12.021999999999991
71.58,3.09,7.24,Normal,19.882000000000005
68.36,3.96,8.09,Normal,14.914000000000001
73.56,3.36,5.61,Normal,22.233999999999995
82.58,4.1,9.21,Faulty,0.0
80.73,3.8,8.03,Faulty,0.0
69.44,2.8,8.33,Normal,19.346000000000004
69.16,3.49,5.38,Normal,24.914
81.37,4.44,8.76,Faulty,0.0
69.32,4.04,6.53,Normal,18.61800000000001
77.55,3.92,6.08,Normal,15.629999999999995
71.92,5.94,7.94,Normal,10.0
99.97,8.62,11.88,Faulty,0.0
71.15,4.85,5.73,Normal,15.870000000000005
80.72,3.83,10.08,Faulty,0.0
75.92,4.22,9.72,Faulty,0.0
76.26,3.57,7.91,Normal,12.664000000000001
65.15,4.78,7.65,Normal,14.059999999999988
63.99,3.89,7.49,Normal,19.686000000000007
93.61,7.92,7.83,Faulty,0.0
76.23,4.16,7.17,Normal,11.951999999999998
69.37,3.98,7.15,Normal,17.02799999999999
69.56,6.94,6.14,Faulty,0.0
77.81,3.33,6.54,Normal,17.043999999999997
77.81,3.32,3.43,Normal,26.423999999999992
74.31,4.69,5.35,Normal,15.914000000000001
78.9,3.4,8.38,Normal,10.519999999999996
69.13,3.71,9.6,Faulty,0.0
73.22,2.91,5.58,Normal,24.77799999999999
83.24,4.49,7.27,Faulty,0.0
75.34,4.5,8.65,Normal,10.0
75.63,3.68,6.22,Normal,17.562000000000012
86.53,4.71,8.01,Faulty,0.0
68.0,2.14,6.95,Normal,27.650000000000006
78.98,3.29,8.79,Normal,10.0
83.32,3.83,5.08,Faulty,0.0
73.38,2.83,5.34,Normal,25.802000000000007
79.3,2.25,7.42,Normal,18.909999999999997
70.09,3.69,7.14,Normal,18.075999999999993
71.57,4.69,6.92,Normal,12.848000000000013
76.92,5.28,7.86,Normal,10.0
78.99,3.45,5.6,Normal,18.555999999999997
80.6,4.73,4.95,Faulty,0.0
82.85,4.64,6.25,Faulty,0.0
74.66,5.22,6.42,Normal,10.0
80.97,3.65,6.57,Faulty,0.0
73.29,2.2,8.9,Normal,18.325999999999993
79.51,4.07,8.16,Normal,10.0
76.04,2.99,7.8,Normal,16.025999999999996
77.23,3.28,7.33,Normal,15.271999999999991
77.12,3.7,6.35,Normal,16.17800000000001
66.98,3.66,5.72,Normal,24.352000000000004
69.38,4.14,5.2,Normal,22.072000000000003
75.51,4.7,5.96,Normal,13.313999999999993
66.56,3.63,6.94,Normal,21.093999999999994
79.16,4.4,5.27,Normal,14.694000000000003
79.36,4.01,7.25,Normal,10.584000000000003
76.64,4.94,6.71,Normal,10.0
69.39,3.81,6.4,Normal,20.116
81.9,3.92,8.74,Faulty,0.0
85.19,3.63,3.31,Faulty,0.0
75.74,3.84,6.42,Normal,16.096000000000004
77.55,3.22,3.47,Normal,26.960000000000008
76.01,3.12,7.36,Normal,16.714
77.65,4.78,8.14,Normal,10.0
74.4,2.92,4.97,Normal,25.849999999999994
74.83,3.68,5.17,Normal,21.191999999999993
79.53,5.02,4.45,Normal,13.831999999999994
97.17,6.1,9.15,Faulty,0.0
68.0,4.83,6.49,Normal,15.580000000000013
74.48,3.41,6.58,Normal,18.52199999999999
69.1,2.95,6.45,Normal,24.439999999999998
82.96,2.41,5.54,Faulty,0.0
72.06,5.31,8.7,Normal,10.0
67.78,2.86,7.41,Normal,22.802000000000007
78.19,4.75,5.22,Normal,13.676000000000016
83.72,3.0,5.95,Faulty,0.0
78.32,5.32,5.69,Normal,10.0
76.02,6.21,9.11,Faulty,0.0
77.05,2.31,8.07,Normal,18.00999999999999
82.07,2.92,6.81,Faulty,0.0
70.63,4.77,9.56,Faulty,0.0
74.44,4.51,9.18,Faulty,0.0
72.74,4.78,6.65,Normal,12.506
69.16,3.43,6.38,Normal,22.214
73.36,5.99,6.46,Normal,10.0
80.54,4.12,5.57,Faulty,0.0
77.83,2.78,9.6,Faulty,0.0
78.22,3.75,5.49,Normal,17.848000000000013
75.73,2.8,8.3,Normal,15.661999999999992
77.62,5.59,8.04,Normal,10.0
71.0,3.34,6.54,Normal,21.08
73.45,4.49,9.72,Faulty,0.0
75.96,3.53,4.66,Normal,22.79400000000001
76.39,3.38,6.88,Normal,16.626000000000005
76.6,2.09,6.27,Normal,24.78
74.31,4.6,8.44,Normal,10.0
73.11,5.3,7.53,Normal,10.0
90.79,3.08,4.41,Faulty,0.0
79.53,2.45,8.86,Normal,13.451999999999998
77.07,4.8,7.73,Normal,10.0
73.83,2.35,5.45,Normal,27.602000000000004
72.74,5.22,6.48,Normal,10.816000000000003
74.35,3.1,5.05,Normal,24.74000000000001
76.46,2.9,6.74,Normal,19.403999999999996
65.6,4.25,7.23,Normal,17.700000000000003
67.15,2.96,6.5,Normal,25.409999999999997
71.82,3.29,6.32,Normal,21.49800000000002
76.04,4.35,4.58,Normal,18.88600000000001
73.8,1.57,7.51,Normal,25.340000000000003
82.39,5.64,4.11,Faulty,0.0
67.59,4.04,7.05,Normal,18.096000000000004
71.24,2.71,4.3,Normal,30.80600000000001
82.6,2.98,7.08,Faulty,0.0
87.09,7.85,10.34,Faulty,0.0
79.42,4.6,7.61,Normal,10.0
85.26,5.39,8.29,Faulty,0.0
71.53,3.32,8.57,Normal,14.771999999999991
74.5,4.3,4.58,Normal,20.060000000000016
73.64,4.43,6.91,Normal,12.935999999999993
65.23,4.7,10.02,Faulty,0.0
73.45,5.13,7.18,Normal,10.0
79.41,3.28,5.75,Normal,18.704000000000008
77.7,3.89,6.88,Normal,13.290000000000006
78.1,3.39,6.42,Normal,16.930000000000007
73.12,3.95,5.24,Normal,20.658
71.72,4.7,8.3,Normal,10.0
81.35,2.35,7.88,Faulty,0.0
72.51,5.11,5.0,Normal,15.944000000000003
76.47,2.86,6.86,Normal,19.238
91.8,7.64,8.98,Faulty,0.0
96.06,8.04,6.99,Faulty,0.0
79.86,4.33,4.88,Normal,15.793999999999997
68.52,4.34,5.1,Normal,21.888000000000005
69.06,2.82,6.91,Normal,23.733999999999995
77.89,2.96,6.31,Normal,19.536
74.68,4.94,5.56,Normal,13.811999999999983
72.72,3.41,6.41,Normal,20.087999999999994
80.08,3.51,8.12,Faulty,0.0
75.94,4.96,7.54,Normal,10.0
75.26,2.95,8.5,Normal,14.593999999999994
78.9,4.27,6.66,Normal,11.329999999999998
73.12,4.04,9.4,Faulty,0.0
82.84,4.0,7.52,Faulty,0.0
71.06,3.48,6.27,Normal,21.153999999999996
78.28,3.42,7.14,Normal,14.512
82.17,2.92,5.13,Faulty,0.0
68.11,4.48,6.54,Normal,17.11399999999999
73.28,3.33,7.64,Normal,16.462000000000003
99.34,7.23,10.46,Faulty,0.0
80.79,3.78,6.38,Faulty,0.0
74.14,2.94,11.1,Faulty,0.0
88.8,7.14,11.12,Faulty,0.0
79.78,3.59,4.48,Normal,20.742000000000004
80.92,5.01,8.82,Faulty,0.0
69.18,3.63,7.91,Normal,16.611999999999995
68.98,3.72,7.35,Normal,17.962000000000003
76.13,5.41,6.3,Normal,10.0
78.15,4.51,7.59,Normal,10.0
73.5,5.66,9.43,Faulty,0.0
78.4,5.26,7.3,Normal,10.0
71.45,3.11,4.79,Normal,27.210000000000008
64.43,4.99,1.82,Normal,30.932000000000002
72.88,5.53,7.58,Normal,10.0
75.32,5.53,5.52,Normal,10.597999999999999
73.62,4.99,6.85,Normal,10.327999999999989
69.21,4.97,5.79,Normal,16.254000000000005
65.92,3.7,5.68,Normal,24.908
72.43,3.16,5.85,Normal,23.191999999999993
79.49,3.65,5.99,Normal,16.086000000000013
81.28,2.34,8.16,Faulty,0.0
80.94,5.34,7.86,Faulty,0.0
70.92,3.72,5.19,Normal,23.27799999999999
69.23,5.29,5.39,Normal,15.841999999999999
77.48,2.77,7.57,Normal,16.951999999999998
78.18,5.08,8.58,Normal,10.0
77.0,3.51,8.56,Normal,10.570000000000007
64.93,2.72,5.5,Normal,30.941999999999993
70.67,5.63,8.48,Normal,10.0
74.85,5.11,4.34,Normal,16.52000000000001
77.44,4.21,6.7,Normal,12.385999999999996
78.84,4.03,7.73,Normal,10.0
75.72,4.44,3.88,Normal,20.727999999999994
76.65,4.19,10.14,Faulty,0.0
75.42,3.21,8.99,Normal,11.727999999999994
78.43,3.59,7.97,Normal,11.082000000000008
76.56,5.96,5.55,Normal,10.0
75.33,6.67,6.9,Faulty,0.0
73.66,5.56,8.19,Normal,10.0
75.41,4.48,5.32,Normal,16.394000000000005
77.42,3.66,6.73,Normal,15.058000000000007
76.34,3.2,8.37,Normal,13.085999999999999
76.9,3.27,4.76,Normal,23.230000000000004
81.71,3.45,7.5,Faulty,0.0
76.33,6.15,4.37,Faulty,0.0
71.76,5.81,5.58,Normal,11.153999999999996
79.42,4.75,6.24,Normal,10.0
68.17,3.04,7.77,Normal,20.587999999999994
69.59,4.89,5.95,Normal,15.945999999999998
76.68,3.76,7.19,Normal,13.622000000000014
77.58,1.85,5.97,Normal,26.292
68.77,4.29,6.2,Normal,18.688000000000017
73.09,3.16,8.88,Normal,13.706000000000003
71.97,3.19,5.27,Normal,25.058000000000007
72.57,3.75,8.14,Normal,13.288000000000011
79.72,3.5,7.0,Normal,13.668000000000006
78.53,3.97,6.14,Normal,14.611999999999995
74.9,3.92,5.17,Normal,19.94999999999999
72.27,2.12,5.28,Normal,30.198000000000008
68.25,5.52,5.89,Normal,13.780000000000001
82.1,3.02,6.77,Faulty,0.0
77.96,3.05,7.91,Normal,14.244
71.47,3.67,6.55,Normal,19.117999999999995
